1/20/2019,3066.13,718.55
1/21/2019,2422.3,584.22
1/22/2019,2038.04,438.9
1/23/2019,4362.59,885.65
1/24/2019,2493.43,275.83
1/25/2019,2044.67,431.01
1/26/2019,3178.11,765.84
1/27/2019,3105.9,436.38
1/28/2019,2464.03,451.78
1/29/2019,2999.78,495.79
1/30/2019,4930.46,1559.99
1/31/2019,2943.88,752.2
2/1/2019,3240.71,887.07
2/2/2019,4610.15,586.09
2/3/2019,5602.58,726.58
2/4/2019,3760.05,484.45
2/5/2019,2722.29,383.64
2/6/2019,3832.72,843.19
2/7/2019,2448.01,292.43
2/8/2019,2347.61,215.73
2/9/2019,2367.75,352.95
2/10/2019,3085.7,1019.1
2/11/2019,2046.3,256.36
2/12/2019,2380.83,736.82
2/13/2019,3925.01,1354.98
2/14/2019,2641.12,268.78
2/15/2019,2521.88,237.83
2/16/2019,2557.1,465.25
2/17/2019,3303.35,604.79
2/18/2019,2593.75,328.66
2/19/2019,2537.83,550.35
2/20/2019,3820.77,1076.78
2/21/2019,2264.15,433.87
2/22/2019,2169.87,259.83
2/23/2019,2466.46,385.77
2/24/2019,3083.72,527.81
2/25/2019,2124.57,766.92
2/26/2019,2605.23,392.47
2/27/2019,4249.93,509.73
2/28/2019,2300.95,310.93
3/1/2019,2570.82,419.71
3/2/2019,3398.59,824.02
3/3/2019,3584.1,844.15
3/4/2019,2153.1,436.19
3/5/2019,2394.52,358.44
3/6/2019,4074.55,813.54
3/7/2019,2427.19,504.58
3/8/2019,3431.97,493.81
3/9/2019,2770.87,599.5
3/10/2019,3400.59,747.46
3/11/2019,2274.41,210.95
3/12/2019,2281.72,387.99
3/13/2019,3637.58,1133.37
3/14/2019,2234.54,405.12
3/15/2019,3149.82,529.01
3/16/2019,2915.38,569.11
3/17/2019,3402.56,750.71
3/18/2019,2205.77,581.6
3/19/2019,2363.3,608.78
3/20/2019,3916.57,885.95
3/21/2019,2382.26,455.82
3/22/2019,2404.84,465.6
3/23/2019,2809.33,575.15
3/24/2019,2763.86,662.85
3/25/2019,2438.1,716.05
3/26/2019,2125.55,337.51
3/27/2019,4318.59,2513.11
3/28/2019,2371.87,624.38
3/29/2019,2590.57,720.9
3/30/2019,2702.82,675.55
3/31/2019,3058.31,920.96
4/1/2019,2444.66,372.77
4/2/2019,2641.89,907.78
4/3/2019,3616.57,2431.28
4/4/2019,2521.04,933.81
4/5/2019,2654.31,375.06
4/6/2019,2926.62,403.32
4/7/2019,3369.36,1027.4
4/8/2019,2556.05,961
4/9/2019,2830.27,419.27
4/10/2019,3811.2,2693.38
4/11/2019,3587.03,1010.85
4/12/2019,2868.33,1228.33
4/13/2019,2560.51,1831.48
4/14/2019,2224.97,844.88
4/15/2019,1358.95,637.03
4/16/2019,2323.29,1025.7
4/17/2019,3146.7,2146.7
4/18/2019,2699.13,594.51
4/19/2019,2241.69,699.42
4/20/2019,2673.18,939.94
4/21/2019,3024.78,723.17
4/22/2019,2102.63,417.99
4/23/2019,2160.77,400.04
4/24/2019,2953.83,1117.19
4/25/2019,2195.16,614.35
4/26/2019,2437.51,320.98
4/27/2019,2954.92,824.64
4/28/2019,2894.2,356.94
4/29/2019,2482.73,266.67
4/30/2019,1875.15,526.6
5/1/2019,3628.6,2171.3
5/2/2019,2419.22,576.05
5/3/2019,2349.87,784.28
5/4/2019,2782.24,884.67
5/5/2019,3343.12,889.18
5/6/2019,2149.07,355.69
5/7/2019,2233.49,583.42
5/8/2019,3572.47,1892.41
5/9/2019,2392.91,494.22
5/10/2019,2783.45,769.42
5/11/2019,2774.99,866.54
5/12/2019,3024.13,795.37
5/13/2019,2771.36,792.74
5/14/2019,2790.45,628.79
5/15/2019,3366.3,1772.98
5/16/2019,2189.39,774.02
5/17/2019,2654.43,1120.43
5/18/2019,3195.7,990.03
5/19/2019,2420.4,857.36
5/20/2019,2786.4,942.95
5/21/2019,2196.24,298.11
5/22/2019,2594.36,1424.3
5/23/2019,2508.25,539.27
5/24/2019,2487.11,490.95
5/25/2019,2487.98,767.04
5/26/2019,2892.8,1352.08
5/27/2019,2388.77,660.49
5/28/2019,2347.9,511.52
5/29/2019,2711.71,1542.85
5/30/2019,1761.54,924.6
5/31/2019,1810.7,531.37
6/1/2019,3782.79,629.88
6/2/2019,3441.45,635.13
6/3/2019,2383.9,203.95
6/4/2019,2250.58,717.11
6/5/2019,4406.8,1139.22
6/6/2019,2242.44,419.26
6/7/2019,3042.55,874.73
6/8/2019,4003.11,882.49
6/9/2019,3030.41,884.5
6/10/2019,2565.9,636.5
6/11/2019,2525.21,650.44
6/12/2019,4369.6,1434.07
6/13/2019,3093.52,479.79
6/14/2019,2788.05,377.7
6/15/2019,3130.1,387.22
6/16/2019,3965.03,947.86
6/17/2019,2536.45,683.31
6/18/2019,3442.24,819.64
6/19/2019,3829.48,887.03
6/20/2019,2489.11,590.7
6/21/2019,2674.99,432.01
6/22/2019,2813.51,865.16
6/23/2019,3132.64,1179.93
6/24/2019,2565.64,536.99
6/25/2019,2346.07,365.85
6/26/2019,5501.93,1615.48
6/27/2019,3030.7,344.56
6/28/2019,2858.55,400.77
6/29/2019,3573.39,708.4
6/30/2019,3835.27,602.38
7/1/2019,2786.54,417.91
7/2/2019,2560.42,800.41
7/3/2019,4955.39,2233
7/4/2019,2711.57,335.42
7/5/2019,3131.87,815.26
7/6/2019,3346.92,856.78
7/7/2019,5507.77,842.65
7/8/2019,2532.57,452.19
7/9/2019,3129.63,532.06
7/10/2019,4798.69,1170.21
7/11/2019,3219.46,706.6
7/12/2019,3362.17,622.83
7/13/2019,3718.63,787.52
7/14/2019,3779.11,723.53
7/15/2019,2874.16,348.3
7/16/2019,2725.31,366.39
7/17/2019,4333.67,1226.47
7/18/2019,2872.21,770.47
7/19/2019,3278.37,758.48
7/20/2019,3697.62,1460.52
7/21/2019,3361.34,521.33
7/22/2019,2896.26,595.19
7/23/2019,3096.93,769.97
7/24/2019,4251.24,1246.87
7/25/2019,2946.36,543.18
7/26/2019,3115.23,1577.62
7/27/2019,3422.25,851.24
7/28/2019,3822.26,1291.64
7/29/2019,2623.66,294.41
7/30/2019,2698.43,421.56
7/31/2019,5057.3,2095.39
8/1/2019,2688.06,327.78
8/2/2019,3243.84,577.69
8/3/2019,3426.98,728.45
8/4/2019,3495.6,928.68
8/5/2019,2899.13,363.92
8/6/2019,2259.49,257.03
8/7/2019,5213.59,1076.41
8/8/2019,2427.34,386.39
8/9/2019,3011.42,495.63
8/10/2019,3224.43,603.55
8/11/2019,4219.67,1155.36
8/12/2019,3246.82,592.35
8/13/2019,2444.18,384.34
8/14/2019,5925.85,1482.45
8/15/2019,3142.22,495.48
8/16/2019,2672.45,540.98
8/17/2019,3371.08,1050.97
8/18/2019,3958.62,530.59
8/19/2019,2612.87,581.88
8/20/2019,2545.77,1031.76
8/21/2019,4298.58,1537.84
8/22/2019,2686.4,356.96
8/23/2019,2455.79,501.77
8/24/2019,3273.96,809.35
8/25/2019,3787,638.35
8/26/2019,2580.03,501.29
8/27/2019,2923.48,419.12
8/28/2019,4220.63,1246.47
8/29/2019,2574.22,223.78
8/30/2019,3021.45,468.83
8/31/2019,3593.27,1020.2
9/1/2019,3643.36,785.22
9/2/2019,2991.87,590.08
9/3/2019,2712.11,628.11
9/4/2019,4842.52,1287.35
9/5/2019,3193.98,813.55
9/6/2019,2656.42,668.57
9/7/2019,3890.27,1027.71
9/8/2019,3930.03,689.47
9/9/2019,3124.35,565.35
9/10/2019,2901.63,691.45
9/11/2019,5301.41,1347.9
9/12/2019,3426.74,536.32
9/13/2019,3599.21,859.04
9/14/2019,3172.19,497.36
9/15/2019,3718.19,558.91
9/16/2019,2662.58,460.61
9/17/2019,2473.27,521.36
9/18/2019,5411.27,1647.74
9/19/2019,2976.08,650.07
9/20/2019,2926.46,751.04
9/21/2019,3590.76,976.47
9/22/2019,3635.73,1030.4
9/23/2019,3367.13,343.87
9/24/2019,4280.71,1193.9
9/25/2019,5674.51,813.66
9/26/2019,5214.24,1001.84
9/27/2019,3851.02,988.93
9/28/2019,2396.31,395.45
9/29/2019,3510.42,1072.72
9/30/2019,3140.16,691.73
10/1/2019,2717.11,486.6
10/2/2019,4430.71,980.81
10/3/2019,2718.56,629.52
10/4/2019,2763.92,452.47
10/5/2019,3815.8,1556.53
10/6/2019,4080.29,663.02
10/7/2019,2760.62,539.39
10/8/2019,2850.66,781.35
10/9/2019,4597.53,1301.22
10/10/2019,3003.33,663.08
10/11/2019,2815.7,747.68
10/12/2019,3398.14,960.93
10/13/2019,3940.54,1008.94
10/14/2019,3113.13,321.31
10/15/2019,3320.1,774.3
10/16/2019,5247.29,1103.31
10/17/2019,2689.75,628.06
10/18/2019,2364.32,397.46
10/19/2019,3138.78,964.28
10/20/2019,4043.9,983.81
10/21/2019,2956.59,615.94
10/22/2019,2599.45,636.79
10/23/2019,4914.73,1179.05
10/24/2019,2353.35,476.34
10/25/2019,2438.28,301.65
