BARCODE;ONHAND;COUNT
3760089150146;0;0
3339001100790;11;12
3339001100462;4;4
3339001300053;12;12
3339001100172;12;13
3339001100714;2;2
3339001100486;8;10
3339001200353;13;13
3339001100516;3;3
7790762008453;14;14
7790762051756;5;5
7790762051435;7;7
3339001100196;11;11
3035138005655;29;29
3035138005693;15;15
3035131113852;26;26
3192040498712;26;26
2000018655238;10;10
3192371117726;4;4
3468000140770;12;12
3148591306907;6;6
3182520314090;3;3
3296325213103;4;4
3760089151112;2;2
3555100013124;6;6
3035131625102;7;7
9300752030524;5;5
9300752030227;15;15
9312088411892;14;14
9312088451607;5;5
9312088201905;5;5
9300770043605;9;9
9312088031113;13;13
9300770043551;3;3
9300752250076;7;7
9300752250151;5;5
7804361001682;15;15
7804361000104;13;13
3211209123743;9;9
3571710003485;45;44
9310297646258;5;5
3391182601534;5;5
3391180003255;8;8
3770009956314;6;6
3770009956307;7;7
3770009956338;8;8
3770009956345;5;5
9334640003987;9;8
9334640005981;5;5
9336399001443;1;1
9336399001436;9;9
9336399000880;0;0
9336399001412;25;25
9336399001405;17;17
8008900060324;21;20
8008900008357;15;16
8008900007138;5;5
8008900060331;8;10
3378632020220;20;21
9120004889379;6;6
9120004889454;6;6
9120004889430;6;6
9120004889416;6;6
9120004889478;6;6
9120004889393;6;6
3760152360212;4;4
3770009956321;10;10
86003000421;24;24
86003780217;11;10
86003061910;9;8
86003051843;25;25
3590410000501;1;1
83085220266;23;19
86003061927;9;9
9311769179007;11;12
9311769176006;33;33
8008900001037;11;11
8410113003614;2;2
85000017746;9;8
8002062012825;4;4
85000025123;11;11
85000001882;11;11
85000022511;10;10
85000018491;9;9
85000016688;12;12
18341751109;4;4
18341751017;0;0
8411543111825;11;15
8411543118213;6;6
3295890209559;5;5
3351650001792;15;15
3351650000894;4;4
3351650001167;1;1
7804360111009;6;6
7798039590151;4;4
3258561340838;4;4
8011510001960;6;6
3309471081011;2;2
715126000017;0;0
3051854190208;0;0
8001929254088;41;41
3378632920223;16;13
84279975054;5;5
7798039590342;3;3
7798039590731;4;4
29147304833;18;18
9311769376000;4;3
9311769774004;4;4
9311769375003;5;5
9311769374006;4;4
9311769773007;9;9
7804634121277;30;30
7804634121260;44;44
7804634121321;11;11
7804634121291;18;18
7790762050124;11;11
8008900002058;9;9
8008900002171;8;8
9339348009682;6;6
9339348009668;6;6
8432286007800;7;7
7804338000496;14;14
7804338000519;10;10
7804338000502;5;5
8846700049725;1;1
3180280417815;6;6
8008900007763;13;13
9322214008988;12;12
9322214009060;12;12
9322214007400;12;12
9322214011520;9;9
7804320559001;3;3
8011510014113;51;51
8011510014151;0;0
8432286007794;2;2
853065000115;9;9
6001108006745;10;10
3760047440081;9;14
8008900005387;13;13
6002323022732;8;8
8004300362211;0;0
7804324003012;20;20
7804324000028;4;4
7804324000196;3;3
7804324000141;3;3
7804324004064;11;11
7804324003029;8;8
7804320749129;34;34
7804320063027;11;11
7804320748405;0;0
7804320365527;3;3
7804320303178;1;1
7804320985633;12;12
7804320087016;8;8
7804320561431;9;9
7804320301174;12;12
3569190041608;3;3
3569190041615;6;6
9334640000016;26;26
9311218112128;16;16
9311218114078;1;1
9311218110995;2;2
6001497600579;8;8
6001497600616;2;2
6001108025166;2;2
6001108002907;5;5
6001108002921;6;6
763955990023;11;11
7804320333175;5;5
3770001641188;5;5
3500610005510;6;6
3500610007200;16;16
7804320753607;33;33
7804320462004;28;28
7804320119434;61;61
7804320061818;9;9
7804320753454;30;30
7804320753003;17;17
20900199991984;6;6
9311218109678;3;3
7804320581002;8;8
7804320349114;10;10
7804320348179;14;14
7804645040437;3;3
6001108002884;22;22
6001108002846;2;2
6002323019275;10;10
6002323020035;11;11
748294044101;4;5
7809539100068;25;25
7809539100075;6;7
7809539100051;1;1
3263286345518;14;15
9311218109562;13;13
8008900006797;3;3
7804320706009;8;8
715126200035;25;25
7804320510163;7;7
7804320256900;24;24
8034115190815;8;8
8034115190389;14;14
7804634122151;5;5
7804634121413;18;18
7804634121369;2;2
7804634121314;11;11
7804634122083;11;17
7804634121376;5;5
7804634121383;1;1
7804634121390;4;4
3148591401343;3;3
7804360121008;0;0
3148591106675;3;3
8008900006827;5;5
29147100244;6;6
7804360000211;3;3
3284399005304;1;1
8008900006230;10;10
7804634121338;0;0
6430034140092;12;12
8008900008814;0;0
6430034140115;12;12
7804320365503;7;7
7804320233987;19;19
7804320056227;34;34
7804324000189;11;11
3760105360382;3;3
3760105360283;0;0
20121026;6;6
7804320070582;7;7
20121027;5;5
8008900007473;13;13
7790762050902;12;12
3309470001324;3;3
89819006038;6;6
8410113001443;13;13
89819001972;5;5
3555100011120;3;3
89819001712;12;12
7804360211969;1;1
89819772506;5;5
3147597072519;13;13
7804320312101;5;5
7804320381275;4;4
8437001019533;8;8
8437001019540;0;0
8437001019847;13;13
8437001019830;1;1
7804320402703;4;4
7804320753157;6;6
7804320405605;6;6
7804320233970;20;22
7804320288826;12;12
7804320214085;11;11
7804462001055;4;4
7804462001512;3;3
7804462001031;7;7
3292060068336;3;3
7804360311003;3;3
3535923060000;6;6
7804320309507;45;45
7804320117485;26;29
8437015824819;10;8
8437001019724;33;33
8437001019717;53;53
8437015824529;6;5
8437001019878;10;10
5000299628034;4;4
5010106113073;-11;7
5010106111925;30;27
80432403518;2;2
8004027034491;3;3
5024546367118;2;2
5000267129150;9;9
5000267119748;1;1
5000267107776;6;6
5000267112077;5;5
5010106110386;5;5
5010106110126;3;3
82184038734;7;7
82184090473;0;0
82184090442;0;0
3245990969419;3;2
5010106110256;16;17
5000299603161;14;14
5000267091013;1;1
5011333150824;3;2
5010496001769;4;4
3219820000382;3;3
5000299211243;3;3
5000299211359;10;10
80432402931;10;7
80432400432;15;15
21000299001984;0;0
80686001201;26;26
3258561360270;3;3
8901522004700;7;7
3328640122706;11;11
3328640122676;0;0
5010314700003;27;27
5010093210007;0;0
5010093501358;1;1
3147699111154;0;0
3147699118313;0;0
5099873001370;103;102
82184000328;55;55
5010327000176;3;3
5010327304229;0;0
5010327253749;0;0
5010504100057;8;8
3147690031505;3;3
3328640122263;10;10
5010103800303;3;3
3147699121450;11;11
3147697720303;11;11
3147699100653;6;6
3147699119044;4;3
3147699115718;0;1
5060116320978;8;8
5060116320664;2;2
5060116320930;6;6
3147699118344;13;13
3147690060703;0;0
3014400007658;0;0
3147690059103;-1;0
5010093501440;3;3
3394215961483;2;2
3147697523904;5;5
88004146689;10;10
3107460000179;3;3
3147699101179;4;4
3014400186841;1;1
3162040171298;16;16
3162040171281;7;7
3107460005280;3;3
877120;0;0
3258565370312;0;0
3180292202225;9;9
4750021000140;0;0
3180293303327;4;4
4750021000164;0;0
82000001171;11;11
82000003960;9;9
82000729341;10;10
82000003861;5;5
6902212027155;1;1
6901382015993;0;0
6909640012487;4;4
6909640015419;0;0
6932599212219;4;4
6901798120854;0;0
6922598825312;0;0
6932599212202;7;7
8846600196451;25;25
5601012011500;0;0
80686016403;1;1
3014400007962;2;2
3014400011136;1;1
6902212048792;0;0
5011166056607;4;4
5011166056591;5;5
5011166056584;4;4
5060045585271;10;10
80686006015;2;2
8846600196369;7;7
8846600196376;10;10
8846600196437;3;3
8846600196529;12;12
8846600196352;9;9
8846600196765;6;6
8846700044447;8;8
8846000189466;6;6
7312040020102;3;3
7312040006755;0;0
7312040070107;10;10
7312040040100;13;13
5011166058106;7;7
5011166057116;4;4
5011166052845;7;7
5011166056508;1;1
82000004011;4;4
3147699100363;2;2
8411144100068;8;8
3147699115534;7;7
3147699110966;0;0
3147699115527;2;2
3147699100387;5;5
3147699105085;1;1
600358114260;13;13
600358114277;12;13
600358114253;16;16
5099873002063;15;15
3147690059004;0;0
5099873001929;12;10
879371000441;11;11
879371000427;12;12
879371000472;8;8
879371000328;1;1
85000001233;10;11
85000003015;44;44
85000003091;8;7
8437001019205;29;29
85000006993;68;64
8009489050065;23;23
8001929150397;20;20
83085221058;1;1
86003780323;4;5
86003780316;2;2
86003904064;3;3
86003461925;5;5
86003000087;3;3
5010186016424;2;2
86003000094;2;2
86003000490;2;3
86003003392;5;8
4971650004471;4;4
6938514100715;0;0
6938400103127;26;26
4904670216784;17;17
6900463003959;0;0
6909131169201;0;0
8846000189602;5;5
8846000189732;12;12
6903431238872;12;12
3250391910670;2;2
6901221920297;1;1
6906151601155;8;8
6901221947256;8;8
4901777305359;4;4
8809056362702;4;4
8809056361804;9;9
6938400100768;2;2
6938400100782;4;4
6938400100836;17;17
6904508010070;9;9
6906151600400;-1;0
4000856003107;2;2
6931978600173;1;0
3119780268894;4;4
8850382412050;24;23
8850382312077;24;26
8850382001087;15;15
8850382101039;16;16
9414453904401;0;0
8850382130022;26;34
8850382330026;30;31
9414453912734;-14;0
8850382412012;17;12
9329982016542;16;16
9414453906078;60;57
9329982016603;59;59
9329982017587;59;61
6930791600179;10;10
6930791600162;0;0
6930791600193;22;22
6935145301078;59;59
6935145301085;63;63
6935145301061;7;10
6935145301016;20;20
6935145301030;60;61
6930791600155;0;0
6935145301092;77;81
6935145301023;19;19
6935145301047;47;48
8801048178308;53;48
8801048178018;-9;21
8801048951000;44;25
8801048921102;47;41
8801048941001;17;23
8801048181292;49;47
5410746065563;12;10
5410746065624;22;22
3438931004786;6;6
8847102360111;10;10
4901777254343;2;2
8801048101023;32;32
8801147123278;33;36
8801030996484;8;8
8802340112151;22;24
8801080133105;1;1
8801030000396;35;35
5060402787812;46;53
8801152233801;34;33
#N/A;1;1
8801080303119;20;20
8801080313187;18;18
8809018215497;12;13
8801100128821;4;4
8801080313194;43;43
8801100130213;5;5
8809018215404;4;4
8801030000488;10;10
8801147124510;37;37
8801100128906;0;0
8801100128845;11;13
8801100129729;8;9
8801100129347;0;0
8801100128937;7;7
5060402787751;50;48
5060402787737;42;61
8809018215398;0;0
8809018215480;2;2
5060402787829;50;50
8802340112168;24;24
8802340112175;18;12
8801022000014;6;6
8801147125012;18;18
5060402787768;55;40
8801080323100;7;7
8801048921003;59;51
5414145067326;4;1
5410746065631;8;8
5410746066553;18;18
5414145067340;10;10
5414145067333;11;11
5410746065884;27;27
8936036201529;83;83
8936036201222;0;0
8594403707618;0;0
6901035603232;43;39
8851994525015;43;43
8850999016566;37;36
3119780268696;72;72
4000856003404;16;16
8936061260263;137;142
8936061260126;93;91
8936061260331;0;0
8848017114004;131;132
86428330011;207;210
8936061260096;336;336
8848858120059;0;0
8847108061722;486;657
8847108061111;339;403
8847100740199;168;168
8936094293207;138;216
8848858120974;314;314
8936036201246;46;46
8851993523012;46;46
8848858120011;206;164
4000856003503;16;16
8848017118002;249;231
8848017112000;261;272
8848017111003;171;179
8848017111102;264;266
8848017117005;167;172
6901035603010;21;18
8850999141008;3;0
8851993516014;21;21
8850999111001;41;43
8850999016580;58;84
8848858120028;82;82
8847108061746;46;48
8847108063337;61;52
8936036201420;89;88
8936036201444;72;48
8936236201206;78;78
8848858120905;72;72
8848017114011;85;85
8848017113014;0;0
8848017111010;219;219
8848017112017;113;113
8848017118019;81;86
8936094293405;120;132
8936094293108;137;200
8850999112107;40;40
8848858120547;34;31
8847108062224;296;378
8848017117012;322;320
6901672200009;0;0
8847100740885;28;39
8847100740878;98;97
8848858120035;-1;16
8936061260072;114;118
6901035601030;120;144
4901004002457;58;40
4000856005583;30;33
8851993513013;115;115
8847100750013;24;24
3080216015507;24;22
41300299971984;6;6
8851413020176;2;2
6322154698228;6;6
6931474727718;17;17
8859375104712;7;7
6931474746238;10;10
6931474746245;10;10
6931474734136;7;7
6931474734129;6;6
6941237153135;3;3
6941237153142;5;5
8522268562417;6;5
8522268562400;7;7
6998626666882;42;42
6951758369441;5;4
6931474722423;5;5
6931474722430;5;5
8852637493845;9;8
8836543213254;9;9
8859113800173;2;2
5015056533506;4;3
5015056534909;5;5
6956186103810;10;10
41900899951984;3;2
41900599031984;16;16
41900598911984;-2;4
41900599051984;13;13
41900898441984;12;12
41900599041984;18;18
41300299581984;13;12
41900599021984;10;10
6985841565212;-1;19
6974443383003;-5;2
6931474746207;1;1
6931474746191;1;1
6931474749598;8;8
41900599011984;8;8
41900598981984;3;5
6100000604483;8;8
6100000606838;3;3
6100000605749;9;9
6100000606845;10;10
6100000608184;6;6
6100000605770;9;9
6100000608214;9;9
6100000605855;5;5
6100000605879;10;10
6100000608207;8;8
6100000605800;10;10
6100000605848;8;8
6100000605831;10;10
6100000605862;5;5
6100000606814;18;18
6100000608238;9;9
6100000606906;11;9
6100000606869;9;9
6100000606821;17;8
6100000605893;10;10
6100000590182;10;10
41900598921984;-6;4
6954851244226;1;1
6954851244233;1;1
8859738700285;1;1
41900599061984;7;7
41900598931984;0;10
8859738700315;1;1
6971116101001;1;1
6100000606876;6;6
41600298681984;1;1
41600298721984;1;1
6100000590175;9;9
6971607848255;0;0
6100000590151;8;8
6100000590144;0;5
6100000606890;5;5
6100000606937;7;7
6100000591424;9;9
6100000590229;8;8
6100000552302;6;6
6100000606852;1;1
6100000590212;10;9
6100000605367;9;9
6100000590236;5;5
6100000605374;5;5
6100000591431;10;10
6958207720310;1;1
6100000611689;0;1
6100000568242;3;3
6100000568235;7;7
6100000596597;2;2
4897090470372;1;1
6100000566910;1;1
6100000306271;6;6
6100000616875;10;10
6100000616882;1;1
6100000616899;9;9
6100000616905;8;8
6100000566927;23;23
6100000528666;3;5
6100000566941;1;1
6100000569706;9;9
6971116102008;2;2
6100000544321;3;3
6100000545021;0;0
6100000617001;2;2
6100000544352;1;1
6100000616561;2;2
41600799591984;4;4
6196501339375;10;12
6100000339651;10;5
6100000486706;10;10
41600199031984;128;127
41600398711984;-12;7
41600399911984;72;71
21200299981984;14;8
41700198961984;12;12
6936648504737;13;13
41600398571984;-4;0
6908795664824;19;19
41700198941984;20;19
41700198931984;14;12
41700198911984;19;19
41700198921984;16;16
8853406034603;16;16
8853406003111;17;17
6920977102016;272;3
6254825755223;22;22
8719425800219;15;15
41700198881984;12;12
41700198871984;7;7
41700198951984;12;12
6967876414291;88;93
8867876414292;0;3
6100000346437;66;35
6954319900800;36;27
6100000077072;4;4
41600299951984;2;2
820646093477;3;3
41600299971984;62;83
41600399831984;34;32
6759034113449;170;121
41600399851984;8;5
6100000569669;10;10
41600399901984;45;25
8859738700278;34;34
41600399781984;19;14
6972100413605;372;25
6930019101198;43;107
41600399811984;64;36
41600299961984;71;93
6100000569645;13;13
6938942500095;167;164
41600299981984;204;171
6100000564466;6;6
6100000564459;8;1
6598743158538;227;178
41600199061984;0;13
6100000593121;5;4
6100000593091;5;6
6956629399602;35;6
21200299991984;3;3
41600599721984;5;4
6956319600537;232;242
41600599681984;12;11
41600799281984;119;61
6924092331115;16;16
6924092836122;11;7
8000001487017;31;30
41600199981984;2;2
41600599731984;7;8
8000001486911;22;22
8000000475619;19;19
41600798411984;40;36
41600599711984;1;1
6956629314896;5;5
41600599931984;25;8
6100000570122;9;9
41000399971984;20;1
6100000618633;4;3
6954319900015;0;0
8859738700834;0;1
6973492670058;3;0
6100000593176;10;10
6954319900053;18;16
6100000618671;1;1
8859738700247;8;8
8859738700865;10;10
6100000080232;2;2
8859738700223;7;7
6956629399930;4;2
6924023040123;23;21
6100000612150;5;6
6657056018486;18;16
6100000549890;4;4
4562305901186;11;11
4562305901193;5;5
8858361007518;0;2
4562305901209;6;6
6956629314353;1;1
4562305901216;16;16
41600398681984;0;41
8852265240408;6;6
8852265074140;3;3
9557031101035;5;5
3178040693111;3;3
4064700417700;10;10
6959375199175;6;6
6959375199915;3;3
8887196100019;31;31
8801353005269;20;20
8887196600021;6;6
8852265858757;6;6
4064700339200;10;10
6959375199601;9;9
4064700230200;19;19
42100299001984;2;0
6959375199724;4;4
6959375199694;12;12
6959375199656;11;11
6959375112471;12;12
6959375199939;13;13
6959375199779;2;2
6959375199816;8;8
9557031103367;13;13
4064700435308;10;10
9557031101202;0;0
6959375199342;7;7
8850304192190;3;3
8852265860491;5;5
6936044101196;4;4
8850299007677;0;0
6936044101905;5;5
4710731012024;9;9
4710731050163;8;8
4710731050743;10;10
6959375199434;9;9
4710731028919;2;2
4710731028902;2;2
8801324205339;0;0
6973134850206;9;9
8852265860798;7;7
8801324129864;8;8
8852265310323;11;11
8852265310330;6;5
8850299005666;9;9
8850299005680;4;4
8850299005673;5;5
41301298901984;0;1
8852265857392;10;10
4710731060018;9;9
9557031103428;10;10
71099158743;14;13
71099150440;5;5
4064700314306;3;4
6959375199557;1;2
6959375199571;6;6
6959375199588;4;4
6959375199748;18;18
9555313205969;0;0
8850273251218;9;9
8852265282699;9;9
8850304108863;1;1
8850304108856;0;0
8850304108849;1;1
9555313200674;3;3
8852265310316;6;6
6933528740605;16;16
6933528740599;16;16
6933528740612;9;9
6933528740629;18;18
6933528740643;6;6
8852265860101;4;4
8852265397416;3;3
8852265050205;7;7
4064700417304;10;10
8852265200808;7;6
4064700416000;9;9
4710731070642;15;15
4710731041109;16;16
8852265857330;6;6
6910395245662;26;26
8852265050618;10;10
8852265979322;4;4
8852265861108;5;5
6959375198352;7;7
8852265860828;6;6
8852265861184;7;7
8852265860811;7;7
8852265861160;14;14
8852265861177;14;14
8852265021205;6;6
8852265000101;4;4
8852265000118;2;1
4064700450707;9;9
6933528745228;2;2
6933528745235;6;6
88000189;8;7
8853113000120;9;9
8852265857361;2;2
6965212986525;1;1
1984020281306;9;9
6933528717614;5;5
6933528720492;5;5
6933528720027;11;11
6933528720409;9;9
6933528720393;11;11
6933528720034;11;11
6933528710844;5;5
6933528720416;6;6
6926292541950;3;3
6933528711223;9;9
6930864928100;9;9
6933528743194;4;2
6933528711018;4;4
6933528730330;3;3
6933528710059;4;4
6933528730149;2;2
6933528711230;5;5
6933528710783;1;1
6933528711001;6;6
6933528731191;4;4
6933528710226;7;7
6933528731146;3;3
6933528731184;5;5
6930864928506;9;9
6933528725008;5;5
6933528725015;3;3
6933528725091;1;1
6933528725701;3;3
6933528725022;7;7
6933528725107;2;2
6933528730224;4;3
6933528725046;1;1
6933528725435;4;4
6933528725084;4;2
6933528725039;4;4
6933528725527;3;3
6933528725671;2;2
6933528725664;3;3
6933528725589;1;1
5015056641539;4;4
5015056641546;3;3
5015056536439;0;0
8851612564280;2;3
6933528717133;4;4
6933528715597;1;1
41501299931984;8;8
6933528717164;1;1
41501299911984;11;11
41501299891984;10;10
41501299921984;9;9
41501299881984;9;9
7551243413032;6;5
6933528755050;8;7
6933528755067;4;4
6933528755104;8;8
6947788381041;6;6
6933528735007;4;4
6933528736066;1;2
6933528735540;2;2
6933528736080;1;1
6926292541646;5;5
6293784100569;6;6
6933528735526;5;4
42100199041984;12;10
6933528735335;2;2
6933528730217;2;2
8851261026191;3;1
41400899731984;3;3
6933528778813;4;4
6933528742036;9;9
6933528710035;6;6
6933528745129;3;3
6933528710066;6;6
6933528710073;11;11
6933528710004;2;1
6933528710080;4;5
6933528717621;6;6
6933528710387;12;12
6853225896422;12;12
6933528720218;1;1
6933528710370;3;3
6933528725947;4;4
6926292541585;3;3
6933528717171;6;6
6933528710042;5;5
6933528730132;7;7
6933528725459;4;4
6933528720140;17;17
6933528720201;15;16
4979909860229;20;20
6933528715658;2;2
6933528715689;6;6
6933528715634;4;4
6933528715610;1;1
6933528725428;3;4
6933528725060;4;4
8936070361944;0;0
6941334114817;0;0
6933528740636;8;0
5015056641515;2;2
5015056641522;9;9
8882018091407;7;7
8881402018099;7;7
8389389111982;75;0
41400697511984;8;8
6941334114787;4;5
6941334114848;4;4
6941334114763;3;3
40500299861984;6;6
41900899911984;6;6
41900899921984;3;3
41900199961984;5;5
40500299871984;8;8
4260216453281;1;1
6931474742360;1;1
6933138636046;15;15
6576457848527;5;5
5015056641492;5;5
6933528755135;3;3
8858327001420;8;8
8853603502011;19;19
41900199001984;2;2
42100199981984;24;24
233420130105;-1;8
6933528720188;14;20
6933528720195;13;14
6933528720157;6;14
6933528720119;4;4
6933528720164;1;0
6933528720126;7;7
6933528720133;9;9
6933528720171;6;4
41900899281984;7;7
9555721000171;5;3
9555721000172;7;7
9555271909978;1;1
41900899931984;6;6
4260216453458;2;2
41900899941984;6;6
8850238028121;29;29
8850238018030;28;28
8850238028138;28;28
8850238018047;24;24
8850238028145;29;29
8850238028152;31;28
41900899271984;2;0
8850238018061;16;16
4260216455605;4;4
9555721000170;4;4
8850238050108;4;4
8850238019563;2;2
8851495011611;4;4
8850238028091;2;2
8851495011604;0;0
8851495011628;5;5
41900199951984;5;4
41900899901984;18;16
8850477012196;12;12
8850238050115;14;13
8850238050214;13;13
8850238050122;10;10
8851495005719;4;4
8851495000141;1;1
8851495001896;6;6
8851495004293;0;0
8850238050146;12;12
8851495001926;7;7
8851495000080;4;4
8851495001919;7;7
8853301130134;0;1
9334214034294;0;0
8853301300049;0;0
8906043149060;2;2
8850477516403;29;30
8850477515406;28;28
8850477581807;-10;8
8850477561809;14;14
8850477583801;-28;11
8850477592803;55;56
8850477585805;46;46
8850477582804;10;11
8850477015944;8;8
8850477023536;6;6
8850477015913;10;10
8850477837454;0;0
8906043149145;12;12
8906043149152;8;8
8850477811508;9;9
8906043149121;5;4
8850477112513;6;6
8906043142887;3;3
8906043149138;6;6
8850477810051;3;3
8906043148315;4;4
8906043142894;2;2
8906043147820;6;6
8906043147837;6;6
8853301130158;-2;2
8906125481507;2;2
8906043149077;2;2
8853301530019;20;20
8853301530040;10;10
8853301530026;11;11
8853301530309;11;11
8853301530293;9;9
8853301530033;10;10
8853301530057;9;9
8853301000307;22;22
8853301131971;3;0
8853301893718;1;1
9334214033259;4;4
9310022530708;2;2
8853301131995;2;2
9334214022925;4;4
8853301002967;2;2
8853301893596;1;1
8850477812024;3;3
8850477811027;8;8
8850477002630;4;4
8853301132008;0;0
9334214033273;2;2
8853301893671;2;1
8853301893725;1;1
9334214034270;3;3
9334214022994;2;2
9334214022963;2;2
8853301002981;1;1
41301299831984;10;10
41301299751984;9;9
41301299791984;10;10
41301299761984;10;10
41301299821984;10;10
41301299781984;10;10
41301299811984;8;8
41301299771984;9;9
41301299841984;10;10
41301299801984;9;9
41301299721984;7;7
41301299671984;8;8
41301299701984;8;8
41301299681984;8;8
41301299661984;10;10
41301299601984;10;10
41301299741984;10;10
41301299731984;10;10
41301299641984;8;8
41301299651984;10;10
41301299631984;10;10
41301299611984;10;10
41301299711984;10;10
41301299691984;10;10
41301299621984;10;10
41301299911984;10;10
41301299871984;10;10
41301299941984;10;10
41301299851984;6;6
41301299971984;10;10
41301299961984;10;10
41301299891984;10;10
41301299951984;10;10
41301299991984;10;10
41301299861984;10;10
41301299981984;10;10
9555313206102;3;2
9555313206126;2;2
4710731012321;5;5
4710731012314;13;13
4710731012338;6;6
4710731012307;7;7
4710731012383;14;14
4710731012376;11;11
23400000630;27;26
6920174761849;8;6
6920174761825;3;2
8851477156859;18;18
8851477156873;25;25
8851477156866;16;16
8850273261712;4;4
8850273226216;7;7
8850273261910;3;3
9555904702136;23;23
9555904701955;8;8
8850175012276;26;24
8850175010111;31;31
8850175012917;29;29
8850175020479;23;23
8850175012290;29;29
8850299011230;0;0
8850175012283;43;41
9556076012672;56;21
9556076012665;11;11
4902430844673;1;1
4902430518291;55;18
9556111995076;4;6
9556111995090;24;24
8851477158518;10;10
4902430633079;12;12
8851477164397;7;7
8851477164380;2;2
8851477164366;5;5
8851477158532;8;8
8851477158525;9;9
8850273261613;12;12
4710731012529;8;8
4710731012512;5;5
4710731012567;15;15
4710731012550;15;15
4710731012536;12;12
4710731012505;7;7
8801353000615;5;5
8801353000592;4;4
8850273233108;7;6
8850273236109;45;45
8850273231104;24;24
8850273232101;30;30
8850273234105;15;15
8850273226711;7;7
8850273226810;10;10
8850273226612;13;13
8850273226902;10;10
8850273226018;10;10
8850175013181;7;8
8850175013150;17;17
8850175013204;15;15
8850175010128;14;14
8850175013167;9;9
8992745320302;23;23
8992745320319;8;8
8992745560470;7;7
8992745560654;6;6
8992745560661;9;9
9555222610663;16;17
9555222610656;6;6
9556111055046;9;9
8992745320296;15;15
4710731010921;9;8
4710731010938;3;3
4710731010990;5;5
4710731010914;6;7
8850273263419;7;7
8850273262214;3;3
8850273263112;11;11
8850273262313;11;11
9555469705955;6;7
9555469705979;9;9
9555469705962;12;12
6959375199847;7;7
6959375199854;8;6
6920174761795;7;7
8854780000222;10;10
8854780000208;0;0
8854780000215;1;1
8854780000291;1;1
8850304107477;1;1
4710731012826;5;1
4710731012819;4;4
4710731012833;25;25
8850273263402;15;15
8850273225219;17;17
8850273225110;23;24
8850273263303;23;23
8850273263600;12;12
8850273263105;18;18
8850273263204;21;21
8801324400284;2;2
4710731012864;22;25
8801324400314;8;8
4710731042342;5;5
4710731042373;13;13
4710731042328;15;15
4710731042380;7;7
4710731942314;9;9
4710731042335;13;13
4710731000519;3;3
4710731041505;5;5
4710731913000;3;3
8850273228104;6;6
8850273229101;5;5
8850273221105;4;4
8850273220108;9;9
4710731047750;9;9
4710731047774;4;4
1234567891011;8;6
4710731922224;35;35
4710731922231;7;7
8851477157665;3;3
8851477157641;2;2
8851477157658;8;8
4710731191835;6;6
4710731091876;6;6
4710731091890;5;5
4710731091883;5;5
8850273260616;10;10
8850273260111;10;10
8850273260012;17;17
8850273260319;8;8
8850273260913;3;3
8850273260814;6;6
4710731047651;7;7
4710731047675;4;4
4710731047699;3;3
4710731047576;4;4
4710731047552;5;5
4710731047583;4;4
4710731044810;4;4
41301298851984;2;2
41301298861984;1;1
4710731042908;16;16
4710731040300;17;17
8850273240106;10;10
4710731040621;9;9
4710731040683;7;7
9555469707973;9;9
9555469707935;8;8
9555469707980;10;10
9555469707966;12;12
9555469707942;9;9
9555469707959;11;11
4710731040928;8;8
4710731040904;10;9
4710731040911;13;12
4710731040966;5;5
N40;3;2
41300299941984;14;14
41300298181984;2;2
41300299921984;20;20
41300299931984;20;20
6907598198062;72;72
41000498991984;86;81
41600799881984;49;49
41600799871984;44;49
9556111055053;63;63
4710731048207;7;7
4710731048214;6;6
9555017403876;6;6
9555017403845;6;6
8850360031464;1;1
4710731900352;5;5
8850175060659;49;63
8850175060710;62;61
8850175060666;42;38
8850175060727;29;29
8992745130420;13;14
8992745705598;9;8
8992745560883;21;21
8858786256355;12;12
8858786256201;6;4
8858786256362;14;14
8850360031143;20;20
8850273113714;8;8
8850273115305;2;2
8850273114513;4;1
8850273116302;7;7
8850360091857;3;3
8849301792236;0;0
8934732202215;8;8
8859214485309;4;4
8849301792243;2;0
8849301792212;0;0
8859214485408;12;10
8851495007232;2;2
8851495001209;14;13
8851495004422;5;5
8851495011093;2;2
8851495000431;6;7
8851495008314;4;4
8850273110713;4;7
8850360091499;12;11
8850360092069;4;3
8850360092281;16;17
8850175067832;12;12
8850175067337;16;16
8850195710862;14;15
8850195710855;14;14
8850195710831;7;7
8850195710824;19;19
8850195710848;12;12
8850195710886;20;20
8850273111116;5;5
8851198924201;10;10
8854780000277;6;6
8854780000284;19;19
8850360091048;14;26
8859214485507;6;6
8887016200035;18;18
8887196600403;10;10
8850175066026;3;3
8850273136010;15;15
8850273180112;2;3
8850273180310;9;10
8850273180518;7;7
8850273180419;0;0
8850273180211;1;0
8852086004111;8;8
8852086004166;6;7
8854609002178;23;23
880563354808;4;6
8850175066712;20;20
8809004777961;6;6
8809004777978;1;1
8850360091765;3;3
8992772065122;31;31
6941794501332;2;2
8998899995953;1;1
8887016200646;13;13
8887196600496;9;9
8850175066118;13;13
6932511214383;5;5
8992772065177;14;14
8935006540972;6;7
8935006100299;2;3
8935006540941;8;7
8935006101159;8;14
8935006101135;9;10
8935006101142;8;10
8935006539297;4;5
8850273129814;39;3
8887016200028;7;7
8887016200011;12;12
880563354815;-4;6
8850195710800;16;34
8850195710802;14;36
6920174751000;6;6
8934732101327;24;24
6956907482026;23;24
